num,score,Color,Light,Composition,color_feature,light_feature,composition_feature
PADB1041.jpg,0.575,0.5875,0.5625,0.3875,"[1.0, 0.12135922330097088, 0.3240439814814815, 0.060526315789473685, 0.3241773148148148, 0.25, 0.1]","[0.48536008153261306, 0.15418994045281575, 0.6580496405228758, 0.21323574993959318]","[0.473474382386026, 0.551470190047226, 0.570631773, 0, 0, 0, 0, 0, 0, 0.776296296]"
PADB1043.jpg,0.675,0.6625,0.6375,0.6125,"[1.0, 0.34951456310679613, 0.18696624677002585, 0.45526315789473687, 0.05440245478036176, 0.5, 0.1]","[0.26406851803221293, 0.19742060126287567, 0.36416766415868673, 0.24816856521769295]","[0.670223078719417, 0.68078085141931, 0, 0, 0, 0.221773202, 0, 0, 0, 0]"
PADB1044.jpg,0.74,0.72,0.67,0.695,"[1.0, 0.5776699029126213, 0.12877694380292531, 0.75, 0.02609507313317937, 0.65, 0.8]","[0.40958946078431374, 0.26685464526291053, 0.5090009849205271, 0.2989207060740171]","[0.667359790111075, 0.669434854556484, 0, 0, 0, 0.745802075, 0, 0, 0, 0]"
PADB1046.jpg,0.6,0.6,0.6,0.6,"[1.0, 0.7281553398058253, 0.07774150439098892, 0.881578947368421, 0.040593738067964874, 0.8, 0.9]","[0.4521697876681537, 0.2186559101721368, 0.5498317498820834, 0.25882385910287936]","[0.677482335437298, 0.708940001682066, 0, 0, 0, 0.966990995, 0, 0, 0, 0]"
PADB1047.jpg,0.65,0.625,0.625,0.675,"[1.0, 0.18446601941747573, 0.2997489583333333, 0.28157894736842104, 0.12885833333333332, 0.45, 0.1]","[0.36269153494731227, 0.2793295632908048, 0.4651181495098039, 0.3729110977453514]","[0.475544767331384, 0.552589000885308, 0, 0.612247706, 0, 0, 0, 0, 0, 0]"
PADB1050.jpg,0.62,0.61,0.61,0.61,"[1.0, 0.3786407766990291, 0.09073941286615117, 0.22894736842105262, 0.1442197926731469, 0.35, 0.1]","[0.4927873514270573, 0.2315364658018685, 0.6974970320962458, 0.28396076891261585]","[0.681312292813357, 0.6864069267507, 0.487192635, 0, 0, 0.077407813, 0, 0, 0, 0]"
PADB1051.jpg,0.56,0.53,0.53,0.63,"[1.0, 0.18446601941747573, 0.34766543209876544, 0.4, 0.08127901234567901, 0.5, 0.1]","[0.22705193188386466, 0.20073353448983983, 0.31570653110626967, 0.25006548620955593]","[0.67033830612601, 0.68123450096587, 0.792293313, 0, 0, 0.721015367, 0, 0, 0, 0]"
PADB1054.jpg,0.8,0.75,0.8,0.8,"[1.0, 0.04854368932038835, 0.6627614583333333, 0.13421052631578947, 0.22273020833333335, 0.5, 0.1]","[0.09829992807933984, 0.15877334215153732, 0.13139166666666666, 0.18995675222877517]","[0.6696508307109, 0.678524580950362, 0, 0, 0, 0.228499286, 0, 0, 0, 0]"
PADB1065.jpg,0.58,0.59,0.54,0.59,"[1.0, 0.043689320388349516, 0.6881210986267166, 0.10526315789473684, 0.30868601747815233, 0.45, 0.1]","[0.125025077598607, 0.1857608334624401, 0.16130571671032126, 0.21214214677603294]","[0.675393520361124, 0.70092246079708, 0.840572181, 0, 0, 0.749509578, 0, 0, 0, 0]"
PADB1067.jpg,0.72,0.71,0.71,0.71,"[1.0, 0.19902912621359223, 0.1667851205320033, 0.1368421052631579, 0.12870324189526183, 0.25, 1.0]","[0.45033026724203196, 0.14046229684962877, 0.5064355247502159, 0.16919515982544067]","[0.675816752420197, 0.702552345433276, 0.946095294, 0, 0, 0, 0, 0, 0, 0]"
PADB1072.jpg,0.63,0.715,0.715,0.415,"[1.0, 0.14563106796116504, 0.28958056999858517, 0.23421052631578948, 0.14127062553056027, 0.45, 0.9]","[0.16763051257088202, 0.15870562354079473, 0.2542688545689215, 0.21303254053288534]","[0.463353809231807, 0.492515750409946, 0, 0, 0, 0, 0, 0, 0, 0]"
PADB1073.jpg,0.78,0.79,0.79,0.79,"[1.0, 0.36893203883495146, 0.076215625, 0.4394736842105263, 0.048013541666666666, 0.3, 0.1]","[0.363031124612007, 0.17897084932174395, 0.47170051062091506, 0.2223876818930082]","[0.675499000496816, 0.701328928075446, 0.408898232, 0, 0, 0.316774013, 0, 0, 0, 0]"
PADB1078.jpg,0.6,0.65,0.65,0.4,"[1.0, 0.10679611650485436, 0.18574085619285122, 0.11842105263157894, 0.15855985037406484, 0.1, 0.1]","[0.41707950071920663, 0.1863310423674933, 0.4384202850716346, 0.19041747878091034]","[0.67806208684663, 0.695441911666474, 0, 0, 0, 0, 0, 0, 0, 0]"
PADB1089.jpg,0.7,0.7,0.65,0.7,"[1.0, 0.34951456310679613, 0.09991140642303432, 0.22631578947368422, 0.06175387596899225, 0.25, 0.1]","[0.3375825330132053, 0.14821273246681602, 0.4741141456582633, 0.18680351493765443]","[0.671654784845124, 0.686401680277714, 0, 0, 0, 0.274577391, 0, 0, 0, 0]"
PADB1090.jpg,0.6,0.45,0.55,0.6,"[1.0, 0.1941747572815534, 0.16137280539076632, 0.13421052631578947, 0.16706485454918432, 0.2, 0.8]","[0.6919411007646302, 0.20359940645787694, 0.7274759064944909, 0.20316678178121825]","[0.675259319440653, 0.700405068965442, 0.099873062, 0, 0, 0, 0, 0, 0, 0]"
PADB1092.jpg,0.61,0.555,0.555,0.405,"[1.0, 0.49029126213592233, 0.058604497354497354, 0.3263157894736842, 0.08661375661375662, 0.55, 0.1]","[0.514951730692277, 0.24231931126272704, 0.6267721106961303, 0.28454538365306137]","[0.674208824978494, 0.696345334860652, 0.535810246, 0.271946049, 0.697867028, 0.764186674, 0.842357862, 0, 0, 0]"
PADB1093.jpg,0.63,0.565,0.565,0.565,"[1.0, 0.3446601941747573, 0.07367952522255193, 0.4394736842105263, 0.04654426310583581, 0.35, 1.0]","[0.5674008313002621, 0.2614625896736487, 0.626636716704486, 0.278951504551411]","[0.673029211163507, 0.691765815131218, 0.371944726, 0.435521136, 0, 0, 0, 0, 0, 0]"
PADB1101.jpg,0.62,0.56,0.56,0.66,"[1.0, 0.470873786407767, 0.17876770833333333, 0.6789473684210526, 0.04701145833333333, 0.5, 0.1]","[0.36606575062457414, 0.26414370100684836, 0.4784122385620915, 0.31681454349758187]","[0.675664381016084, 0.70196587506948, 0, 0, 0, 0.96031477, 0, 0, 0, 0]"
PADB1102.jpg,0.71,0.705,0.655,0.705,"[0.5, 0.08737864077669903, 0.294053125, 0.07631578947368421, 0.202653125, 0.0, 0.0]","[0.3666449012037247, 0.2103391735038174, 0.3791017116013072, 0.21709086042727396]","[0.675332099453013, 0.70068569620988, 0.154591497, 0, 0, 0.054533483, 0, 0, 0, 0]"
PADB1104.jpg,0.65,0.525,0.625,0.625,"[1.0, 0.2669902912621359, 0.1265925925925926, 0.25526315789473686, 0.0942111111111111, 0.65, 0.1]","[0.369255757858699, 0.2818939341029103, 0.44789576373759377, 0.28528744945925794]","[0.673142952200461, 0.692208352344348, 0.220620327, 0, 0, 0.65190874, 0, 0, 0, 0]"
PADB1106.jpg,0.7,0.65,0.7,0.7,"[1.0, 0.3058252427184466, 0.16086111111111112, 0.3157894736842105, 0.08829166666666667, 0.2, 0.1]","[0.36063717621880215, 0.2226485002607086, 0.4444077682461874, 0.23345078285430454]","[0.676731474107663, 0.70606559104547, 0, 0, 0, 0, 0, 0, 0, 0]"
PADB1107.jpg,0.65,0.625,0.625,0.725,"[1.0, 0.038834951456310676, 0.7496403178586366, 0.11052631578947368, 0.2807925554161439, 0.55, 0.2]","[0.0574350348247407, 0.08984098342361384, 0.10274982983574024, 0.17144187907816502]","[0.675516762759339, 0.701397357952036, 0, 0, 0, 0, 0, 0, 0, 0]"
PADB1115.jpg,0.55,0.625,0.525,0.525,"[1.0, 0.12135922330097088, 0.21350798868337995, 0.042105263157894736, 0.39001891554508933, 0.15, 0.1]","[0.48900017753580305, 0.11364084847418572, 0.7392302761592626, 0.13850769404604787]","[0.673927458397208, 0.695255020401542, 0, 0, 0, 0, 0, 0, 0, 0]"
PADB1116.jpg,0.65,0.575,0.575,0.675,"[1.0, 0.1553398058252427, 0.15096770551038843, 0.17894736842105263, 0.10682926829268292, 0.2, 0.1]","[0.24214476231669138, 0.14044415755380274, 0.4342088270719308, 0.2670000155565886]","[0.674429735828345, 0.6972005026853, 0.159200556, 0.213457597, 0, 0.449468209, 0, 0, 0, 0]"
PADB1118.jpg,0.61,0.605,0.605,0.555,"[1.0, 0.1941747572815534, 0.16513336566440348, 0.05789473684210526, 0.3390421920465567, 0.1, 0.9]","[0.6877001091134128, 0.188883131657452, 0.7870406373024477, 0.1899860055590855]","[0.676890057235622, 0.70667337929516, 0, 0, 0, 0, 0, 0, 0, 0.892822502]"
PADB1119.jpg,0.65,0.675,0.625,0.625,"[1.0, 0.043689320388349516, 0.40922797173732334, 0.0868421052631579, 0.20237427265170407, 0.25, 0.1]","[0.14244856726474373, 0.07781294390907359, 0.1532294264339152, 0.08693518530641173]","[0.672520669621787, 0.689784655483736, 0, 0, 0, 0, 0, 0, 0, 0]"
PADB1121.jpg,0.6,0.55,0.6,0.6,"[0.0, 0.03398058252427184, 0.39501429738562094, 0.018421052631578946, 0.39501429738562094, 0.0, 0.0]","[0.21879632950741273, 0.1912657834751467, 0.21917656670511343, 0.19212484747561412]","[0.488294654494329, 0.545707949062086, 0, 0, 0, 0, 0, 0, 0, 0.96318213]"
PADB1122.jpg,0.6,0.55,0.6,0.6,"[1.0, 0.3446601941747573, 0.11123125, 0.3526315789473684, 0.135534375, 0.4, 0.1]","[0.5558721799530624, 0.2680521533126084, 0.6081229616013072, 0.268456197591452]","[0.669457130181772, 0.677759591058308, 0.410838183, 0, 0, 0.021527657, 0, 0, 0, 0]"
PADB1125.jpg,0.5,0.55,0.55,0.5,"[1.0, 0.3058252427184466, 0.11609167671893848, 0.32105263157894737, 0.0781881785283474, 0.45, 0.1]","[0.30452355016080507, 0.15559315008567556, 0.4197019797062371, 0.1911412455801331]","[0.58247795258795, 0.628246596141028, 0, 0, 0, 0, 0, 0, 0, 0]"
PADB1133.jpg,0.61,0.505,0.555,0.605,"[1.0, 0.2766990291262136, 0.1824115913555992, 0.26842105263157895, 0.08721594629993451, 0.3, 0.1]","[0.39294467787114845, 0.2734571359543526, 0.4811942775145422, 0.2980111259991315]","[0.670372575189437, 0.681369374811588, 0, 0, 0, 0.399400062, 0.790881964, 0, 0, 0]"
PADB1134.jpg,0.61,0.605,0.605,0.405,"[1.0, 0.25728155339805825, 0.136225, 0.20526315789473684, 0.11627291666666667, 0.45, 0.1]","[0.4072868730825664, 0.1449990410528098, 0.47586343954248367, 0.13881646527747854]","[0.678187865897951, 0.71163318674127, 0.621420108, 0, 0, 0, 0, 0, 0, 0.904384305]"
PADB1137.jpg,0.63,0.565,0.565,0.615,"[1.0, 0.12135922330097088, 0.1960888888888889, 0.06578947368421052, 0.30077037037037035, 0.1, 0.1]","[0.5068346783157708, 0.13508882459299026, 0.7271630113773905, 0.22106963200979765]","[0.673422423980378, 0.691779830239068, 0.949323843, 0, 0, 0, 0, 0, 0, 0]"
PADB1141.jpg,0.7,0.65,0.7,0.7,"[1.0, 0.18446601941747573, 0.1307456513717223, 0.2736842105263158, 0.07277490162838364, 0.2, 0.1]","[0.3458312041032629, 0.19544776386526816, 0.3775762359878608, 0.20916757058990865]","[0.667196820248878, 0.66878475944621, 0, 0, 0, 0, 0, 0, 0, 0]"
PADB1142.jpg,0.67,0.635,0.685,0.635,"[1.0, 0.19902912621359223, 0.19473849505096016, 0.07894736842105263, 0.4303366400882972, 0.2, 0.1]","[0.5902371886254502, 0.20217309952725593, 0.6694307344381443, 0.21361365063237983]","[0.682488328775899, 0.727892809641602, 0, 0, 0.59971013, 0.537506392, 0, 0, 0, 0]"
PADB1144.jpg,0.5,0.55,0.5,0.325,"[1.0, 0.13106796116504854, 0.24688178780284042, 0.04473684210526316, 0.32901629072681704, 0.3, 1.0]","[0.8067752100840336, 0.19404148344426825, 0.8808827092240404, 0.18364981216177456]","[0.675414338741358, 0.701002697980808, 0.656496876, 0.29760555, 0, 0, 0, 0, 0, 0]"
PADB1146.jpg,0.5,0.55,0.55,0.55,"[1.0, 0.441747572815534, 0.14376880443388756, 0.49736842105263157, 0.07035827395091053, 0.55, 0.1]","[0.39741839043309635, 0.25416316872815486, 0.5331723603930884, 0.30092461913144175]","[0.678062058632546, 0.702091451686148, 0.414992394, 0, 0, 0, 0, 0, 0, 0]"
PADB1147.jpg,0.75,0.625,0.725,0.675,"[1.0, 0.15048543689320387, 0.21177291666666667, 0.2, 0.131671875, 0.45, 0.7]","[0.3661961068211068, 0.17044547046083197, 0.39306134395424835, 0.1770315416621994]","[0.67571123941495, 0.70214626891654, 0.294206184, 0, 0, 0, 0, 0, 0, 0]"
PADB1153.jpg,0.6,0.65,0.6,0.55,"[1.0, 0.3640776699029126, 0.09388402625820569, 0.5578947368421052, 0.028783734500364696, 0.45, 0.1]","[0.4248961489357648, 0.21706763524593536, 0.49164578953390253, 0.23604499389478745]","[0.534272307007588, 0.606854823929108, 0, 0, 0, 0, 0, 0, 1, 0]"
PADB1156.jpg,0.4,0.5,0.5,0.5,"[1.0, 0.44660194174757284, 0.11659411679115336, 0.5447368421052632, 0.029832852362013773, 0.35, 1.0]","[0.3889023791334716, 0.25525945093710056, 0.48742710538478656, 0.2888665133994894]","[0.677385618794535, 0.702560785370488, 0, 0, 0, 0, 0, 0, 0, 0]"
PADB1158.jpg,0.45,0.475,0.475,0.325,"[1.0, 0.1262135922330097, 0.2474032459425718, 0.12368421052631579, 0.25533083645443194, 0.2, 0.1]","[0.6409273506699977, 0.29669685189288975, 0.6614982986952583, 0.2943375562533504]","[0.679869283076336, 0.69010663605525, 0.182444986, 0, 0, 0, 0, 0, 0, 0]"
PADB1159.jpg,0.5,0.45,0.5,0.6,"[1.0, 0.12135922330097088, 0.23192708333333334, 0.12894736842105264, 0.16646770833333333, 0.3, 0.1]","[0.32460585585585583, 0.19911907771304452, 0.3757437990196078, 0.21945878316276946]","[0.675806754238856, 0.702513873860224, 0.945262663, 0, 0, 0, 0, 0, 0, 0]"
PADB1161.jpg,0.6,0.65,0.65,0.55,"[1.0, 0.34951456310679613, 0.11450020399836801, 0.5815789473684211, 0.040558955528355776, 0.45, 1.0]","[0.3953668638508035, 0.23547680102935994, 0.46737901296789625, 0.2797997201303681]","[0.676236437795384, 0.70416585111423, 0.351202054, 0, 0, 0.403006736, 0, 0, 0, 0]"
PADB1162.jpg,0.75,0.725,0.775,0.725,"[1.0, 0.019417475728155338, 0.8504875, 0.11578947368421053, 0.15295625, 0.4, 0.8]","[0.07611264100234688, 0.10627418347245324, 0.1048892156862745, 0.14854456618584977]","[0.675408864940278, 0.700981601774486, 0, 0, 0, 0.45393645, 0, 0, 0, 0]"
PADB1166.jpg,0.61,0.505,0.505,0.555,"[1.0, 0.19902912621359223, 0.13837479935794542, 0.32894736842105265, 0.053396201177100054, 0.4, 0.1]","[0.3164795228436202, 0.16729564107711323, 0.3750663403938354, 0.20623513250681574]","[0.670726805488364, 0.682762372329618, 0.434470083, 0.420929775, 0, 0, 0, 0, 0, 0]"
PADB1168.jpg,0.5,0.45,0.5,0.5,"[1.0, 0.16019417475728157, 0.19039506172839507, 0.32894736842105265, 0.056038271604938274, 0.25, 1.0]","[0.3595328709373196, 0.18595960193759192, 0.38284411522633743, 0.19126530736470043]","[0.410046864130962, 0.50067826309372, 0, 0, 0, 0.15676519, 0, 0, 0, 0.97625]"
PADB1169.jpg,0.66,0.53,0.58,0.63,"[0.0, 0.03398058252427184, 0.3464471544715447, 0.018421052631578946, 0.3464471544715447, 0.0, 0.0]","[0.4742831343063541, 0.16097196941741246, 0.4744227522716403, 0.1614257632973291]","[0.673713926509541, 0.69442673174229, 0, 0, 0, 0, 0, 0, 0, 0]"
PADB1171.jpg,0.69,0.545,0.695,0.695,"[0.5, 0.06796116504854369, 0.57875625, 0.07105263157894737, 0.23052395833333333, 0.0, 0.0]","[0.25989358581270344, 0.1305672243990953, 0.2734847630718954, 0.1425542051495775]","[0.672361961256788, 0.689165505845268, 0, 0, 0, 0, 0, 0, 0, 0]"
PADB1173.jpg,0.6,0.45,0.5,0.55,"[1.0, 0.13106796116504854, 0.21716511936339522, 0.19210526315789472, 0.11030614500442086, 0.15, 0.1]","[0.4586969478802757, 0.23101236820012588, 0.4770125257883878, 0.23054217036222668]","[0.441313104336674, 0.502618464178732, 0, 0, 0.537422846, 0.503163175, 0, 0, 0, 0]"
PADB1176.jpg,0.67,0.585,0.585,0.585,"[0.0, 0.038834951456310676, 0.34422708333333335, 0.021052631578947368, 0.34422708333333335, 0.0, 0.0]","[0.296960878946173, 0.27178863335344544, 0.2998472589869281, 0.27698359434265873]","[0.675712135707887, 0.702149719104356, 0.581231065, 0, 0, 0.327070849, 0, 0, 0, 0]"
PADB1182.jpg,0.72,0.71,0.66,0.66,"[1.0, 0.6019417475728155, 0.060223958333333334, 0.6684210526315789, 0.026041666666666668, 0.4, 0.1]","[0.3605832958183273, 0.19982673641359172, 0.48118205882352943, 0.24032779911208205]","[0.474424019345172, 0.554725164323668, 0.330593918, 0, 0, 0, 0, 0, 0, 0]"
PADB1185.jpg,0.63,0.615,0.615,0.665,"[0.5, 0.038834951456310676, 0.447557713963964, 0.021052631578947368, 0.44755208333333335, 0.0, 0.0]","[0.7455366692131399, 0.26002214883541325, 0.7442699556173821, 0.26649173188945025]","[0.669824539562875, 0.679210071972684, 0.384745621, 0, 0, 0.329385986, 0, 0, 0, 0]"
PADB1197.jpg,0.56,0.53,0.58,0.58,"[1.0, 0.4223300970873786, 0.1256134390335976, 0.7973684210526316, 0.02969799924499811, 0.6, 1.0]","[0.3318642424074893, 0.2162363423948962, 0.4164045033641996, 0.2549886026678378]","[0.527298730334269, 0.564785560791176, 0, 0, 0, 0.998985508, 0, 0, 0, 0]"
PADB1208.jpg,0.4,0.4,0.35,0.275,"[1.0, 0.10194174757281553, 0.24885185185185185, 0.05789473684210526, 0.39279722222222224, 0.0, 0.0]","[0.5719191843404028, 0.16299880366180075, 0.5995581299927378, 0.17264505659249382]","[0.678285480233919, 0.711995401550306, 0.495295431, 0, 0, 0, 0, 0, 0, 0.955]"
PADB1209.jpg,0.57,0.585,0.585,0.585,"[1.0, 0.2669902912621359, 0.1760301987767584, 0.41842105263157897, 0.07206230886850153, 0.3, 0.1]","[0.4005262907632189, 0.2357801908653849, 0.4543372271691551, 0.25823243928638384]","[0.672121814403108, 0.688227869424634, 0, 0, 0, 0, 0, 0, 0, 0]"
PADB1216.jpg,0.56,0.38,0.58,0.63,"[1.0, 0.1407766990291262, 0.382870808678501, 0.2710526315789474, 0.07905325443786983, 0.6, 0.9]","[0.26812895029806794, 0.24878453823153937, 0.32373352283714274, 0.2824085043993377]","[0.675923971966201, 0.702964814326386, 0, 0, 0.391313176, 0.334398718, 0, 0, 0, 0]"
PADB1219.jpg,0.57,0.535,0.535,0.585,"[1.0, 0.48058252427184467, 0.09723064853556486, 0.35526315789473684, 0.09971931659693166, 0.5, 0.9]","[0.528834230321342, 0.29587643935459745, 0.6482537021084585, 0.29831880461097116]","[0.670127134428565, 0.680402948153832, 0, 0.63870872, 0, 0, 0, 0, 0, 0]"
PADB1222.jpg,0.6,0.5,0.55,0.55,"[1.0, 0.8300970873786407, 0.097940625, 1.0, 0.022641666666666668, 0.8, 0.1]","[0.3957675637822697, 0.22797888761236276, 0.5120797263071895, 0.2815540470165136]","[0.675749407840415, 0.702293183402314, 0, 0, 0, 0.654937493, 0.624548403, 0, 0, 0]"
PADB1223.jpg,0.68,0.64,0.64,0.69,"[1.0, 0.33495145631067963, 0.11870625, 0.21578947368421053, 0.13457291666666665, 0.35, 0.1]","[0.626635958437429, 0.17618431770146717, 0.7266690400326797, 0.21416028291664432]","[0.675458998377625, 0.701174800334328, 0, 0, 0, 0.298988741, 0, 0, 0, 0]"
PADB1225.jpg,0.45,0.475,0.425,0.325,"[1.0, 0.16990291262135923, 0.2603052083333333, 0.5105263157894737, 0.03271458333333333, 0.55, 0.3]","[0.18419945680975092, 0.1156900333862826, 0.25296855800653595, 0.18772670967465957]","[0.67583534821252, 0.702623895295928, 0.496769189, 0, 0, 0.61778636, 0, 0, 0, 0]"
PADB1226.jpg,0.58,0.54,0.54,0.54,"[1.0, 0.3106796116504854, 0.07622916666666667, 0.28421052631578947, 0.08315833333333333, 0.5, 0.1]","[0.26025957680369444, 0.122829983826393, 0.43469856209150326, 0.23538896253800762]","[0.676159084314749, 0.701604488415664, 0.491249893, 0, 0, 0, 0, 0, 0, 0]"
PADB1229.jpg,0.5,0.4,0.45,0.5,"[1.0, 0.23300970873786409, 0.16680729166666666, 0.08947368421052632, 0.211290625, 0.45, 0.1]","[0.2635894560526913, 0.1536427472611227, 0.47019319852941177, 0.2355052653326365]","[0.675635462975402, 0.701854530502306, 0.185791717, 0, 0, 0, 0, 0, 0, 0]"
PADB1230.jpg,0.6,0.5,0.55,0.55,"[1.0, 0.1650485436893204, 0.2302302375389408, 0.15, 0.10129818925233645, 0.2, 0.1]","[0.26748046702957917, 0.1655483354864464, 0.3915069635330768, 0.20459284341959136]","[0.511071042099588, 0.53125975677257, 0, 0, 0, 0.398496608, 0, 0, 0, 0]"
PADB1232.jpg,0.75,0.725,0.725,0.725,"[1.0, 0.33495145631067963, 0.10966354166666667, 0.3736842105263158, 0.062503125, 0.3, 0.1]","[0.3150853584677114, 0.13154519906272663, 0.47563185049019613, 0.25238593787090435]","[0.675710664565646, 0.702144056086536, 0.41612681, 0.212109544, 0, 0.169742947, 0, 0, 0, 0]"
PADB1236.jpg,0.61,0.505,0.605,0.605,"[1.0, 0.470873786407767, 0.08669791666666667, 0.6236842105263158, 0.027777083333333334, 0.7, 0.1]","[0.3143074797486562, 0.18920006126790367, 0.44150520424836603, 0.2582074245789685]","[0.676822517625595, 0.699208462755882, 0.399652834, 0.337139556, 0, 0, 0, 0, 0, 0]"
PADB1238.jpg,0.58,0.49,0.54,0.54,"[1.0, 0.2912621359223301, 0.12771890862944163, 0.6157894736842106, 0.0328489847715736, 0.65, 0.1]","[0.2525790453167568, 0.13441213394162346, 0.30804427523970673, 0.1694724340403454]","[0.675445754014889, 0.701123764490718, 0.206703118, 0, 0, 0.890697069, 0, 0, 0, 0.81230244]"
PADB1243.jpg,0.68,0.64,0.69,0.64,"[1.0, 0.24271844660194175, 0.13362430555555554, 0.2394736842105263, 0.11628819444444445, 0.35, 0.1]","[0.5811327656062425, 0.2768412806565662, 0.6325139678649238, 0.26159220198963967]","[0.686935185771736, 0.744437011755638, 0, 0, 0, 0, 0, 0, 0, 0.978333333]"
PADB1246.jpg,0.56,0.48,0.58,0.63,"[1.0, 0.06310679611650485, 0.6421733076263925, 0.09736842105263158, 0.21678341902313625, 0.4, 0.1]","[0.10005349361967009, 0.14006494582968873, 0.1777450854377741, 0.2549784532229863]","[0.675237229751081, 0.700319878651408, 0, 0, 0, 0, 0, 0, 0, 0]"
PADB1248.jpg,0.56,0.48,0.48,0.53,"[1.0, 0.2912621359223301, 0.15565685045948205, 0.2736842105263158, 0.134640768588137, 0.3, 0.1]","[0.4102501135589371, 0.19621454936568652, 0.46716955788163217, 0.2120533546260583]","[0.670378729375853, 0.681393593941856, 0.707853273, 0, 0, 0, 0, 0, 0, 0]"
PADB1249.jpg,0.53,0.515,0.565,0.515,"[1.0, 0.23786407766990292, 0.14812291666666666, 0.11315789473684211, 0.15025520833333333, 0.3, 1.0]","[0.5154754807328337, 0.16317278667273913, 0.6317381209150327, 0.18595662278126932]","[0.674652088060565, 0.698060474718766, 0.380007473, 0.437098399, 0, 0, 0, 0, 0, 0.977303669]"
PADB1261.jpg,0.54,0.57,0.52,0.57,"[1.0, 0.0825242718446602, 0.4548719512195122, 0.26842105263157895, 0.09542479674796749, 0.35, 1.0]","[0.146687490785788, 0.1458425963728486, 0.17395051809341622, 0.16476771305220292]","[0.67508685173078, 0.699739734605496, 0, 0, 0, 0, 0, 0, 0, 0.95251381]"
PADB1269.jpg,0.58,0.44,0.59,0.59,"[1.0, 0.2087378640776699, 0.127321875, 0.3078947368421053, 0.12231666666666667, 0.4, 0.1]","[0.4480959951548187, 0.30273466727547854, 0.4780245547385621, 0.3088299427641562]","[0.674970085875439, 0.699289020343848, 0.766055796, 0, 0, 0.586446437, 0, 0, 0, 0]"
PADB1288.jpg,0.67,0.535,0.535,0.585,"[1.0, 0.1796116504854369, 0.19892083333333332, 0.2, 0.09713229166666666, 0.4, 0.1]","[0.2179226758270876, 0.14878551255051736, 0.3509606699346405, 0.24198280346121048]","[0.674748685705446, 0.69843383517093, 0.452556391, 0, 0, 0, 0, 0, 0, 0]"
PADB1291.jpg,0.62,0.46,0.46,0.41,"[1.0, 0.35436893203883496, 0.12364166666666666, 0.2868421052631579, 0.09827708333333333, 0.45, 0.9]","[0.6568408613445378, 0.182268177484441, 0.723452373366013, 0.15712712266963644]","[0.478306498093408, 0.54367646775872, 0, 0, 0, 0.2537206, 0, 0, 0, 0]"
PADB1295.jpg,0.45,0.425,0.475,0.275,"[1.0, 0.17475728155339806, 0.13228333333333334, 0.08947368421052632, 0.15314791666666666, 0.1, 0.1]","[0.5625125387993035, 0.21857315408135355, 0.694923214869281, 0.18622408130609333]","[0.677851096748007, 0.695787579409682, 0.110924894, 0, 0, 0, 0, 0, 0, 0]"
PADB1297.jpg,0.8,0.7,0.65,0.75,"[1.0, 0.27184466019417475, 0.13144281914893616, 0.22631578947368422, 0.1670423315602837, 0.45, 0.1]","[0.317250400160064, 0.12441372678075004, 0.4271654498678904, 0.17208919347743878]","[0.674333259657961, 0.69682712848338, 0.359468022, 0.487578812, 0, 0, 0, 0, 0, 0]"
PADB1298.jpg,0.73,0.565,0.565,0.615,"[1.0, 0.1796116504854369, 0.1497787318361955, 0.3131578947368421, 0.07629238221047996, 0.3, 0.9]","[0.3927581032412965, 0.2709111255495114, 0.4215620828692552, 0.2594104669403523]","[0.681957957997106, 0.679871916857264, 0, 0, 0, 0, 0, 0, 0, 0]"
PADB1301.jpg,0.86,0.78,0.83,0.73,"[1.0, 0.08737864077669903, 0.4799228244357639, 0.07631578947368421, 0.2531789143880208, 0.15, 0.1]","[0.14006435907696413, 0.1665617618960089, 0.24423891287743396, 0.2655106970078918]","[0.673032607199875, 0.691779031254718, 0.51945972, 0, 0, 0, 0, 0, 0, 0]"
PADB1309.jpg,0.88,0.84,0.79,0.84,"[1.0, 0.2669902912621359, 0.072728125, 0.2026315789473684, 0.05017708333333333, 0.35, 0.1]","[0.45238402793549853, 0.17099836800833215, 0.5442898733660131, 0.20503196066398707]","[0.675787576425083, 0.702440076069564, 0.235941715, 0, 0, 0, 0, 0, 0, 0]"
PADB1318.jpg,0.75,0.575,0.625,0.725,"[1.0, 0.49029126213592233, 0.057408650260999255, 0.4921052631578947, 0.03650167785234899, 0.4, 0.1]","[0.46362677601160945, 0.24280062821224704, 0.5570515382140925, 0.26431635161544065]","[0.676071381079593, 0.703531602649194, 0, 0.756121078, 0, 0.798467636, 0, 0, 0, 0]"
PADB1319.jpg,0.73,0.565,0.665,0.665,"[1.0, 0.1650485436893204, 0.12910208333333334, 0.06315789473684211, 0.18836770833333333, 0.1, 0.1]","[0.42242410477704595, 0.12835197660085784, 0.7297157598039216, 0.17188718275347362]","[0.675751399564923, 0.702300849154036, 0, 0, 0, 0.582890719, 0, 0, 0, 0]"
PADB1321.jpg,0.76,0.63,0.78,0.63,"[1.0, 0.6116504854368932, 0.09611530715005036, 0.5973684210526315, 0.05481117824773414, 0.45, 0.1]","[0.4987458097993296, 0.25126645650318574, 0.5937060798135971, 0.2603963770347816]","[0.67286925794191, 0.691143125408806, 0.396326957, 0.808597703, 0, 0.917833921, 0, 0, 0, 0]"
